sentence_id,label,sentence,town1,town2,template_id
2314,INVALID,Mon ami vit à omans-sur-Isèee et  moi à Bolbec,Romans-sur-Isère,Bolbec,19
3637,VALID,je souhaite voyager de dunkerque vers toulon,Dunkerque,Toulon,5
3604,INVALID,quel temps fat-il a macon  ?,Mâcon,Mende,16
2853,INVALID,Quel temps fait-il à Blois ?,Blois,Belfort,16
670,VALID,Quels sont les horaires de train Manosque Lyon ?,Manosque,Lyon,8
2871,INVALID,Sens est une belle ville,Sens,Concarneau,18
251,VALID,un aller simple le havre saint-quentin,Le Havre,Saint-Quentin,10
1627,VALID,Un billet Étampes Cambrai s'il vous plaît,Étampes,Cambrai,2
2948,INVALID,Quelle est la population de Saint-Omer ?,Saint-Omer,Besançon,22
1680,VALID,Départ Calais arrivée Granville,Calais,Granville,15
2479,INVALID,Le maire de Albert,Albert,Épinal,24
2384,INVALID,Quel temps fait-il à Grenoble ?,Grenoble,Bolbec,16
2301,INVALID,La distance entre Reims et Alençon,Reims,Alençon,20
257,VALID,pontarlier oyonnax pour demain,Pontarlier,Oyonnax,6
1996,INVALID,quelle est la population de modane ?,Modane,Soissons,22
2832,INVALID,Vienne est une belle ville,Vienne,Calais,18
2652,INVALID,J'habite à Le Mans,Le Mans,Modane,17
1379,VALID,Départ Maubeuge arrivée Créteil,Maubeuge,Créteil,15
2356,INVALID,Le maire de Aix-les-Bains,Aix-les-Bains,Lunéville,24
3636,INVALID,antibes est une belle ville,Antibes,Arles,18
3504,INVALID,bojnour,Dole,Bourgoin-Jallieu,21
2004,INVALID,montauban ou granville pour les vacances ?,Montauban,Granville,23
3102,INVALID,Mon ami vit à Saint-Malo et moi à Dunkerque,Saint-Malo,Dunkerque,19
2958,INVALID,Montauban ou Antibes pour les vacances ?,Montauban,Antibes,23
256,VALID,un bille vannes hazebrouck s'il vous plaît,Vannes,Hazebrouck,2
1400,VALID,Y a-t-il des trains vers Épinal au départ de Laon ?,Laon,Épinal,4
169,VALID,comment me rendre à le puy-en-velay depuis arras ?,Arras,Le Puy-en-Velay,3
701,VALID,Y a-t-il des trains vers Bordeaux au départ de Vitré ?,Vitré,Bordeaux,4
1333,VALID,Départ Bourg-en-Bresse arrivée Chalon-sur-Saône,Bourg-en-Bresse,Chalon-sur-Saône,15
135,VALID,je souhaite voyager de compiègne vers orléans,Compiègne,Orléans,5
2691,INVALID,Restaurant à Saint-Nazaire,Saint-Nazaire,Saint-Dizier,25
1732,VALID,Je veux aller de Vitry-le-François à Auch,Vitry-le-François,Auch,1
1546,VALID,Un aller simple Évreux Vitry-le-François,Évreux,Vitry-le-François,10
1585,VALID,Caen Hazebrouck pour demain,Caen,Hazebrouck,6
2310,INVALID,Mon ami vit à Gap et moi à Tourcoing,Gap,Tourcoing,19
3402,INVALID,restaurant a cergy,Cergy,Amboise,25
3003,INVALID,La distance entre Aubenas et Saint-Brieuc,Aubenas,Saint-Brieuc,20
1444,VALID,Quels sont les horaires de train Lons-le-Saunier Vitry-le-François ?,Lons-le-Saunier,Vitry-le-François,8
3263,INVALID,Saint-Dizier ou Moulins pour les vacances ?,Saint-Dizier,Moulins,23
395,VALID,Comment me rendre à Chalon-sur-Saône depuis Quimper ?,Quimper,Chalon-sur-Saône,3
487,VALID,Je dois me rendre de Laon à Meaux,Laon,Meaux,7
372,VALID,Je souhaite voyager de Bayonne vers Reims,Bayonne,Reims,5
1842,VALID,Un billet Valence Belfort s'il vous plaît,Valence,Belfort,2
536,VALID,Brest Saint-Denis pour demain,Brest,Saint-Denis,6
1063,VALID,Je dois me rendre de Granville à Florence,Granville,Florence,7
3570,INVALID,modane ou nevers pour les vacances ?,Modane,Nevers,23
3562,VALID,un billet metz auxerre s'il vous plait,Metz,Auxerre,2
2189,INVALID,Restaurant à Pontoise,Pontoise,Bolbec,25
2511,INVALID,Le maire de Étampes,Étampes,Arras,24
794,VALID,Trajet de Évruex vers Béziers,Évreux,Béziers,11
1966,INVALID,mon ami vit à segré et moi à clisson,Segré,Clisson,19
2924,INVALID,Le maire de Albertville,Albertville,Langres,24
856,VALID,Prochain train pour Saint-Denis depuis Oyonnax,Oyonnax,Saint-Denis,13
683,VALID,Je cherche un train Strasbourg Chalon-sur-Saône,Strasbourg,Chalon-sur-Saône,14
994,VALID,Je voudrais partir de Maubeuge pour aller à Angoulême,Maubeuge,Angoulême,9
2680,INVALID,La distance entre Nantes et Cambrai,Nantes,Cambrai,20
2618,INVALID,Restaurant à Colmar,Colmar,Thonon-les-Bains,25
1118,VALID,Bastia Hazebrouck pour demain,Bastia,Hazebrouck,6
1591,VALID,Je voudrais partir de Angoulême pour aller à Dieppe,Angoulême,Dieppe,9
444,VALID,Je voudrais partir de Ancenis pour aller à Dole,Ancenis,Dole,9
1253,VALID,Je pars de Les Sables-d'Olonne direction Bastia,Les Sables-d'Olonne,Bastia,12
2248,INVALID,Vendôme est une belle ville,Vendôme,Nancy,18
1149,VALID,Je dois me rendre de Saint-Dizier à Toulon,Saint-Dizier,Toulon,7
1583,VALID,J epars de Abbeville directio Briançon,Abbeville,Briançon,12
260,VALID,y a-t-il des trains vers belfort au départ de antibes ?,Antibes,Belfort,4
1577,VALID,Quels sont les horaires de train Valence Lens ?,Valence,Lens,8
2679,INVALID,Quelle est la population de Vierzon ?,Vierzon,Le Puy-en-Velay,22
462,VALID,Strasbourg Évry pour demain,Strasbourg,Évry,6
1820,VALID,Départ Paris arrivée Avranches,Paris,Avranches,15
1003,VALID,Quels sont les horaires de train Chambéry Châteaubriant ?,Chambéry,Châteaubriant,8
1599,VALID,Trajet de Amboise vers Langres,Amboise,Langres,11
237,VALID,comment me rendre à oyonnax depuis besançon ?,Besançon,Oyonnax,3
2500,INVALID,Restaurant à Auray,Auray,Albi,25
1909,INVALID,le maire de nice,Nice,Lyon,24
400,VALID,Un billet Orange Blois s'il vous plaît,Orange,Blois,2
2295,INVALID,Quelle est la population de Lille ?,Lille,Vienne,22
684,VALID,Départ Bourg-en-Bresse arrivée Tourcoing,Bourg-en-Bresse,Tourcoing,15
3109,INVALID,Quelle est la population de Boulogne-Billancourt ?,Boulogne-Billancourt,Saint-Dizier,22
2809,INVALID,La distance entre Hazebrouck et Ancenis,Hazebrouck,Ancenis,20
3250,INVALID,Mon ami vit à Aix-en-Provence et moi à Montreuil,Aix-en-Provence,Montreuil,19
3825,INVALID,La distance entre Rouen et Valence,Rouen,Valence,20
3620,VALID, je vux aller de aixl-es-bains a compiegne,Aix-les-Bains,Compiègne,1
1217,VALID,Je veux aller de Amboise à Tourcoing,Amboise,Tourcoing,1
319,VALID,Je cherche un train Bayonne Aurillac,Bayonne,Aurillac,14
109,VALID,je dois me rendre de fontainebleau à versailles,Fontainebleau,Versailles,7
2693,INVALID,Quel temps fati-il à Brest ?,Brest,Albi,16
3056,INVALID,J'habite à Florencee,Florence,Langres,17
2100,INVALID,soissons est une belle ville,Soissons,Nantes,18
2547,INVALID,Le Mans ou Soissons pour les vacances ?,Le Mans,Soissons,23
1081,VALID,Je cherche un train Bourg-en-Bresse Rennes,Bourg-en-Bresse,Rennes,14
3331,INVALID,Mon ami vit à Ajaccio et moi à Reims,Ajaccio,Reims,19
3267,INVALID,Agen est une belle ville,Agen,Hazebrouck,18
3329,INVALID,Le maire de Le Puy-en-Velay,Le Puy-en-Velay,Montélimar,24
1496,VALID,Je veux aller de Vichy à Berck,Vichy,Berck,1
293,VALID,Trajet de Béthune vers Vienne,Béthune,Vienne,11
2503,INVALID,Mon ami vit à Colmar et moi à Vernon,Colmar,Vernon,19
471,VALID,Je cherche un train Elbeuf Amiens,Elbeuf,Amiens,14
3578,VALID,comment me rendre a dunkerque depuis bourges ?,Bourges,Dunkerque,3
893,VALID,Comment me rendre à Toulon depuis Vitré ?,Vitré,Toulon,3
3242,INVALID,Niort ou Manosque pour les vacances ?,Niort,Manosque,23
3176,INVALID,La distance entre Fontainebleau et Louviers,Fontainebleau,Louviers,20
1086,VALID,Un aller simple Pontoise Angoulême,Pontoise,Angoulême,10
1452,VALID,Je cherche un train Soissons Chalon-sur-Saône,Soissons,Chalon-sur-Saône,14
2678,INVALID,La distance entre Maubeuge et Gap,Maubeuge,Gap,20
489,VALID,Vendôme Orange pour demain,Vendôme,Orange,6
401,VALID,Comment me rendre à Le Mans depuis Bourg-en-Bresse ?,Bourg-en-Bresse,Le Mans,3
1210,VALID,Départ Béziers arrivée Dunkerque,Béziers,Dunkerque,15
1865,VALID,Je voudrais partir de Toulon pour aller à Béziers,Toulon,Béziers,9
2271,INVALID,J'habite à Bres,Brest,Nevers,17
3169,INVALID,Qellle est la population de Arras ?,Arras,Melun,22
1883,VALID,Strasbourg Reims pour demain,Strasbourg,Reims,6
1896,INVALID,saint-denis ou cambrai pour les vacances ?,Saint-Denis,Cambrai,23
3669,VALID,Je veux aller de Courbevoie a Saint-Nazaire,Courbevoie,Saint-Nazaire,1
629,VALID,Un billet Chinon Boulogne-Billancourt s'il vous plaît,Chinon,Boulogne-Billancourt,2
2487,INVALID,Quel temps fait-il à Abbeville ?,Abbeville,Montauban,16
2365,INVALID,J'habite à Pontarlier,Pontarlier,Lyon,17
504,VALID,Trajet de Cannes vers Pau,Cannes,Pau,11
913,VALID,Je cherche un train Manosque Niort,Manosque,Niort,14
3068,INVALID,Agen est une belle ville,Agen,Tarbes,18
285,VALID,Comment me rendre à Châlons-en-Champagne depuis Chambéry ?,Chambéry,Châlons-en-Champagne,3
2234,INVALID,Alençon est une belle ville,Alençon,Strasbourg,18
2828,INVALID,J'habite à Belfort,Belfort,Thonon-les-Bains,17
3092,INVALID,Colmar est une belle ville,Colmar,Florence,18
1412,VALID,Quels sont les horaires de train Blois Saint-Nazaire ?,Blois,Saint-Nazaire,8
3613,INVALID,le maire de manosque,Manosque,Avranches,24
1623,VALID,Prochain train pour Vannes depuis Aix-en-Provence,Aix-en-Provence,Vannes,13
3191,INVALID,Boulogne-Billancourt est une belle ville,Boulogne-Billancourt,Vienne,18
951,VALID,Je cherche un train Cergy Courbevoie,Cergy,Courbevoie,14
1011,VALID,Je souhaite voyager de Brest vers Elbeuf,Brest,Elbeuf,5
824,VALID,Je dois me rendre de Évreux à Le Havre,Évreux,Le Havre,7
2559,INVALID,Bonjour,Granville,Lannion,21
2461,INVALID,Restaurant à Carcaassonne,Carcassonne,Nanterre,25
1855,VALID,Abbeville Poitiers pour demain,Abbeville,Poitiers,6
2993,INVALID,Quel temps fait-il à Blois ?,Blois,Valenciennes,16
1688,VALID,Un billet Fougères Dieppe s'il vous plaît,Fougères,Dieppe,2
2468,INVALID,Le maire de Pontarlier,Pontarlier,Charleville-Mézières,24
1421,VALID,Y a-t-il des trains vers Pontivy au départ de Amboise ?,Amboise,Pontivy,4
3220,INVALID,Thonon-les-Bains ou Bolbec pour les vacances ?,Thonon-les-Bains,Bolbec,23
2918,INVALID,Bonjour,Berck,Chaumont,21
491,VALID,PProchain trai npourStrasbourgd epuiis  Bourges,Bourges,Strasbourg,13
2029,INVALID,chaumont ou antibes poru lesv acances ?,Chaumont,Antibes,23
3078,INVALID,Restaurant à Roddez,Rodez,Lannion,25
2983,INVALID,Quelle est la population de Fougères ?,Fougères,Dunkerque,22
3335,INVALID,Le maire de Nantes,Nantes,Avignon,24
1319,VALID,Y a-t-il des trains vers Dunkerque au départ de Compiègne ?,Compiègne,Dunkerque,4
2775,INVALID,Jh'abite à Belfort,Belfort,Vienne,17
3629,VALID,trajet de cherbourg vers etampes,Cherbourg,Étampes,11
1706,VALID,Je voudrais partir de Oyonnax pour aller à Saint-Quentin,Oyonnax,Saint-Quentin,9
464,VALID,Évreux Nice pour demain,Évreux,Nice,6
1647,VALID,Je voudrais partir de Saint-Quentin pour aller à Granville,Saint-Quentin,Granville,9
3054,INVALID,Mon ami vit à Vichy et moi à Évry,Vichy,Évry,19
597,VALID,Je voudrais  partir de Abertvile pou raller à Toul,Albertville,Toul,9
3828,VALID,Y a-t-il des trains vers Orleans au depart de Tours ?,Tours,Orléans,4
2835,INVALID,Restaurant à Cherburg ,Cherbourg,Le Puy-en-Velay,25
640,VALID,Un aller simple Le Mans Dunkerque,Le Mans,Dunkerque,10
600,VALID,Y a-t-il des trains vers Abbeville au départ de Lunéville ?,Lunéville,Abbeville,4
202,VALID,comment me rendre à roubaix depuis brest ?,Brest,Roubaix,3
2116,INVALID,La distance entre Saint-Denis et Fougères,Saint-Denis,Fougères,20
3038,INVALID,Le maire de Privas,Privas,Tourcoing,24
3547,VALID,je dois me rendre de argenteuil a evreux,Argenteuil,Évreux,7
960,VALID,Je voudrais partir de Verdun pour aller à Arles,Verdun,Arles,9
2865,INVALID,J'habite à Périgueux,Périgueux,Bolbec,17
2323,INVALID,Mno ami vit à Troyse et moi à Auch,Troyes,Auch,19
2917,INVALID,Antibes est une belle ville,Antibes,Poitiers,18
1789,VALID,Antibes Périgueux pour demain,Antibes,Périgueux,6
2654,INVALID,Le maire de Béthune,Béthune,Vierzon,24
677,VALID,Un billet Rouen Morlaix s'il vous plaît,Rouen,Morlaix,2
1879,VALID,Départ Paris arrivée Arles,Paris,Arles,15
1542,VALID,Comment me rendre à Le Puy-en-Velay depuis Avranches ?,Avranches,Le Puy-en-Velay,3
2275,INVALID,Pontarlier est une belle ville,Pontarlier,Morlaix,18
1246,VALID,Je dois me rendre de Montpellier à Argenteuil,Montpellier,Argenteuil,7
521,VALID,Je souhaite voyager de Bastia vers Ajaccio,Bastia,Ajaccio,5
1190,VALID,Départ Évreux arrivée Dole,Évreux,Dole,15
1194,VALID,Un billet Meaux Annemasse s'il vous plaît,Meaux,Annemasse,2
3021,INVALID,J'habite à Langres,Langres,Colmar,17
1188,VALID,Y a-t-il des trrains vers Tourciong aau départ de Lyon ?,Lyon,Tourcoing,4
1763,VALID,Je cherche un train Bourgoin-Jallieu Colmar,Bourgoin-Jallieu,Colmar,14
1032,VALID,Je pars de Bordeaux direction Oyonnax,Bordeaux,Oyonnax,12
3027,INVALID,Bonjour,Dunkerque,Aurillac,21
1322,VALID,Je dois me rendre de Verdun à Paris,Verdun,Paris,7
2291,INVALID,J'habite à Besançon,Besançon,Auray,17
158,VALID,un aller simple strasbourg lannion,Strasbourg,Lannion,10
3514,INVALID,quel temps fait-il a saint-malo ?,Saint-Malo,Albi,16
3731,VALID,Je dois me rendre de Colmar a Dunkerque,Colmar,Dunkerque,7
254,VALID,je souhaite voyager de concarneau vers poitiers,Concarneau,Poitiers,5
3115,INVALID,Quel temps fait-il à Loches ?,Loches,Saint-Brieuc,16
2363,INVALID,Morlaix est une belle ville,Morlaix,Boulogne-sur-Mer,18
2519,INVALID,Vernon ou Dinan pour les vacances ?,Vernon,Dinan,23
850,VALID,Je voudrais partir de Lille pour aller à Avranches,Lille,Avranches,9
1180,VALID,Je dois me rendre de Digne-les-Bains à Maubeuge,Digne-les-Bains,Maubeuge,7
2274,INVALID,Berck est une belle ville,Berck,Poitiers,18
320,VALID,Je dois me rendre de Paris à Antibes,Paris,Antibes,7
508,VALID,Je veux aller de Aix-en-Provence à Florence,Aix-en-Provence,Florence,1
1258,VALID,Trajet de Soissons vers Moulins,Soissons,Moulins,11
104,VALID,perpignan romans-sur-isère pour demain,Perpignan,Romans-sur-Isère,6
1756,VALID,Un billet Montpellier Auray s'il vous plaît,Montpellier,Auray,2
3551,VALID,quels sont les horaires de train evreux sens ?,Évreux,Sens,8
533,VALID,Comment me rendre à Rodez depuis Caen ?,Caen,Rodez,3
1620,VALID,Je voudrais partir de Toulouse pour aller à Reims,Toulouse,Reims,9
269,VALID,départ étampes arrivée chartres,Étampes,Chartres,15
425,VALID,Je dois me rendre de Hazebrouck à Nanterre,Hazebrouck,Nanterre,7
883,VALID,Montauban Saumur pour demain,Montauban,Saumur,6
3119,INVALID,La distance entre Aurillac et Chambéry,Aurillac,Chambéry,20
1844,VALID,Jep ars de Clisson direction Loudes ,Clisson,Lourdes,12
1212,VALID,Je veux aller de Saint-Dizier à Fécamp,Saint-Dizier,Fécamp,1
3417,INVALID,restaurant a amboise,Amboise,Chambéry,25
1031,VALID,Je pars de Ajaccio direction Cholet,Ajaccio,Cholet,12
2591,INVALID,Quelle est la population de Louviers ?,Louviers,Les Sables-d'Olonne,22
865,VALID,Prochain train pour Besançon depuis Saumur,Saumur,Besançon,13
2990,INVALID,Chartres est une belle ville,Chartres,Douai,18
3862,VALID,Je voudrais partir de Moulins pour aller a Arras,Moulins,Arras,9
2326,INVALID,Quel temps fait-il à Vitry-le-François ?,Vitry-le-François,Dieppe,16
1238,VALID,Je cherche un train Chinon Charleville-Mézières,Chinon,Charleville-Mézières,14
976,VALID,Quels sont les horaires de train Toul Dieppe ?,Toul,Dieppe,8
752,VALID,Y a-t-il des trains vesr Saint-Denis au déaprt de Beauvais ?,Beauvais,Saint-Denis,4
3843,VALID,Je voudrais partir de Strasbourg pour aller a Aix-en-Provence,Strasbourg,Aix-en-Provence,9
2977,INVALID,Quelle est la population de Maubeuge ?,Maubeuge,Nevers,22
1308,VALID,Un aller simple Albertville Épernay,Albertville,Épernay,10
3465,INVALID,restaurant a bastia,Bastia,Paris,25
2425,INVALID,Le maire de Béziers,Béziers,Châteaubriant,24
1917,INVALID,restaurant à tarbes,Tarbes,Aubenas,25
780,VALID,Rodez Châteauroux pour demain ,Rodez,Châteauroux,6
2800,INVALID,Le maire de Tours,Tours,Bolbec,24
2734,INVALID,Chinon set une belle ille,Chinon,Vendôme,18
482,VALID,Prochain train pour Aix-en-Provence depuis Berck,Berck,Aix-en-Provence,13
453,VALID,Un billet Carcassonne Béthune s'il vous plaît,Carcassonne,Béthune,2
185,VALID,je voudrais partir de port-boulet pour aller à le puy-en-velay,Port-Boulet,Le Puy-en-Velay,9
1932,INVALID,bonjour,Florence,Montivilliers,21
1423,VALID,Je veux aller de Montaubna à Strasbourg,Montauban,Strasbourg,1
147,VALID,y a-t-il des trains vers béthune au départ de saint-étienne ?,Saint-Étienne,Béthune,4
1068,VALID,Je souhaite voyager de Dieppe vers Granville,Dieppe,Granville,5
375,VALID,Un billet Berck Niort s'il vous plaît,Berck,Niort,2
1846,VALID,Quels sont les horaires de train Chaumont Auch ?,Chaumont,Auch,8
1848,VALID,Quels sont les horaires de train Argenteuil Poitiers ?,Argenteuil,Poitiers,8
2064,INVALID,quelle est la population de meaux ?,Meaux,Évreux,22
2065,INVALID,bolbec est une belle ville,Bolbec,Romans-sur-Isère,18
3799,VALID,Je souhaite voyager de Laon vers Melun,Laon,Melun,5
3685,INVALID,Mon ami vit a Fougeres et moi a Meaux,Fougères,Meaux,19
1685,VALID,Je cherche un train Angers Albertville,Angers,Albertville,14
1098,VALID,Je veux aller de Valecne à Saumur,Valence,Saumur,1
2899,INVALID,Le maire de Colmar,Colmar,Mende,24
1722,VALID,Béthune Tourcoing pour demain,Béthune,Tourcoing,6
1752,VALID,Comment me rendre à Privas depuis Niort ?,Niort,Privas,3
1586,VALID,Départ Orange arrivée Manosque,Orange,Manosque,15
1389,VALID,Un billet Bar-le-Duc Poitiers s'il vous plaît,Bar-le-Duc,Poitiers,2
1214,VALID,Fontenay-le-Comte Toul pour demain,Fontenay-le-Comte,Toul,6
2340,INVALID,Le maire de Montivilliers,Montivilliers,Modane,24
3374,INVALID,J'habite à Amiens,Amiens,Lisieux,17
602,VALID,Je voudrais partir de Saint-Omer pour aller à Montargis,Saint-Omer,Montargis,9
2821,INVALID,Granville ou Le Mans pour les vacances ?,Granville,Le Mans,23
2016,INVALID,bonjour,Bordeaux,Louviers,21
3108,INVALID,Quelle est la populatin de Cholet ?,Cholet,Valence,22
2889,INVALID,J'habite à Brest,Brest,Port-Boulet,17
3788,VALID,Je souhaite voyager de Beziers vers Melun,Béziers,Melun,5
3111,INVALID,Le maire de Lille,Lille,Fontainebleau,24
3308,INVALID,Quelle est la population de Poitiers ?,Poitiers,Beauvais,22
2698,INVALID,La distance entre Rennes et Villeurbanne,Rennes,Villeurbanne,20
3641,VALID,y a-t-il des trains vers saint-dizier au depart de cholet ?,Cholet,Saint-Dizier,4
44,VALID,je veux aller de étampes à manosque,Étampes,Manosque,1
1742,VALID,Y a-t-il des trains vers Avignon au départ de Lyon ?,Lyon,Avignon,4
2868,INVALID,La distance entre Aix-les-Bains et Rennes,Aix-les-Bains,Rennes,20
2976,INVALID,Quelle est la population de Paris ?,Paris,Quimper,22
2060,INVALID,quellle est la population de albi ?,Albi,Orange,22
3177,INVALID,Pontarlier ou Roubaix pour les vacances ?,Pontarlier,Roubaix,23
1202,VALID,Je cherche un train Clisson Boulogne-Billancourt,Clisson,Boulogne-Billancourt,14
2177,INVALID,La distance entre Albert et Bar-le-Duc,Albert,Bar-le-Duc,20
3164,INVALID,Le maire de Lourdes,Lourdes,Rodez,24
3165,INVALID,J'habite à Louviers,Louviers,Modane,17
742,VALID,Je pars de Albi direction Challans,Albi,Challans,12
2663,INVALID,Bonjour,Toulouse,Avranches,21
3754,VALID,Je dois me rendre de Lourdes a Chinon,Lourdes,Chinon,7
2495,INVALID,Épernay est une belle ville,Épernay,Orléans,18
741,VALID,Je cherche un train Châlons-en-Champagne Quimper,Châlons-en-Champagne,Quimper,14
2094,INVALID,mon ami vit à créteil et moi à lunéville,Créteil,Lunéville,19
977,VALID,Je pars de Bastia direction Oyonnax,Bastia,Oyonnax,12
3889,VALID,Quels sont les horaires de train Chambery Clisson ?,Chambéry,Clisson,8
209,VALID,comment me rendre à mulhouse depuis fécamp ?,Fécamp,Mulhouse,3
3880,VALID,Trajet de Dinan vers Nancy,Dinan,Nancy,11
206,VALID,un aller simple montauban mâcon,Montauban,Mâcon,10
2955,INVALID,La distance entre Orange et Annecy,Orange,Annecy,20
892,VALID,Un billet Béthune Toulon s'il vous plaît,Béthune,Toulon,2
2153,INVALID,J'habite à Colmar,Colmar,Angers,17
2257,INVALID,Le maire de Le Puy-en-Velay,Le Puy-en-Velay,Cholet,24
2814,INVALID,Quelle est la population de Évry ?,Évry,Hazebrouck,22
1155,VALID, Je cherche un train Mraseillle Colmar,Marseille,Colmar,14
